runId,numRobots,phase,effectiveMode,modeName,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,numOrders,crowdednessLevel,randomSeed
20260514_145219,4,1,1,EV,205.00,20,36.92,13.25,70.56,17.96,18.96,0.00,20,4,1297
20260514_145219,4,2,2,EA,181.00,20,34.53,8.85,60.98,15.43,19.10,0.00,20,4,1297
20260514_145219,5,0,0,SSP,196.00,20,42.46,14.32,80.22,20.65,21.82,0.00,20,4,1297
20260514_145219,5,1,1,EV,174.00,20,39.68,12.39,68.01,20.88,18.80,0.00,20,4,1297
20260514_145219,5,2,2,EA,176.00,20,34.00,15.25,62.46,15.30,18.69,0.00,20,4,1297
20260514_145219,6,0,0,SSP,149.50,20,40.45,10.34,74.51,19.52,20.93,0.00,20,4,1297
20260514_145219,6,1,1,EV,141.00,20,37.20,14.50,73.83,18.08,19.12,0.00,20,4,1297
20260514_145219,6,2,2,EA,139.00,20,34.39,12.87,67.59,15.41,18.98,0.00,20,4,1297
20260514_145219,7,0,0,SSP,137.00,20,38.74,13.88,80.82,18.65,20.09,0.00,20,4,1297
20260514_145219,7,1,1,EV,128.00,20,35.16,12.37,63.10,17.52,17.64,0.00,20,4,1297
20260514_145219,7,2,2,EA,141.00,20,36.19,3.80,74.65,16.96,19.24,0.00,20,4,1297
20260514_145219,8,0,0,SSP,125.50,20,41.11,14.42,79.63,20.81,20.30,0.00,20,4,1297
20260514_145219,8,1,1,EV,118.50,20,36.28,15.42,65.99,17.30,18.99,0.00,20,4,1297
20260514_145219,8,2,2,EA,135.00,20,36.42,6.68,78.04,17.54,18.88,0.00,20,4,1297
20260514_145219,9,0,0,SSP,136.00,20,42.46,14.46,83.67,21.23,21.23,0.00,20,4,1297
20260514_145219,9,1,1,EV,110.00,20,35.67,11.72,66.29,17.28,18.39,0.00,20,4,1297
20260514_145219,9,2,2,EA,126.00,20,37.04,7.31,86.72,19.60,17.44,0.00,20,4,1297
20260514_145219,10,0,0,SSP,136.00,20,41.53,10.12,82.73,21.36,20.17,0.00,20,4,1297
20260514_145219,10,1,1,EV,105.50,20,37.47,7.99,63.87,18.73,18.74,0.00,20,4,1297
20260514_145219,10,2,2,EA,117.50,20,35.42,12.97,81.32,16.54,18.88,0.00,20,4,1297
20260514_145219,1,0,0,SSP,924.00,20,46.20,24.44,80.90,21.14,25.05,0.00,20,5,1297
20260514_145219,1,1,1,EV,920.50,20,46.01,21.24,74.71,21.70,24.31,0.00,20,5,1297
20260514_145219,1,2,2,EA,903.50,20,45.16,13.31,82.80,22.12,23.05,0.00,20,5,1297
20260514_145219,2,0,0,SSP,486.50,20,46.13,24.85,98.13,22.18,23.94,0.00,20,5,1297
20260514_145219,2,1,1,EV,459.00,20,45.57,21.12,99.38,22.38,23.19,0.00,20,5,1297
20260514_145219,2,2,2,EA,460.50,20,45.85,13.12,87.65,22.52,23.33,0.00,20,5,1297
20260514_145219,3,0,0,SSP,344.00,20,49.74,18.60,100.50,23.83,25.91,0.00,20,5,1297
20260514_145219,3,1,1,EV,359.50,20,47.36,15.04,102.88,22.85,24.51,0.00,20,5,1297
20260514_145219,3,2,2,EA,347.00,20,43.77,9.36,111.91,20.60,23.17,0.00,20,5,1297
20260514_145219,4,0,0,SSP,290.00,20,51.41,17.06,107.98,23.71,27.69,0.00,20,5,1297
20260514_145219,4,1,1,EV,275.50,20,47.81,16.50,94.78,23.19,24.61,0.00,20,5,1297
20260514_145219,4,2,2,EA,228.00,20,43.08,11.76,79.65,19.00,24.08,0.00,20,5,1297
20260514_145219,5,0,0,SSP,244.50,20,52.91,15.30,101.76,26.64,26.27,0.00,20,5,1297
20260514_145219,5,1,1,EV,237.00,20,50.67,20.91,97.82,25.81,24.86,0.00,20,5,1297
20260514_145219,5,2,2,EA,216.00,20,44.79,18.65,79.08,20.58,24.20,0.00,20,5,1297
20260514_145219,6,0,0,SSP,200.50,20,50.85,16.58,113.27,25.41,25.44,0.00,20,5,1297
20260514_145219,6,1,1,EV,200.50,20,47.70,16.71,87.68,23.13,24.57,0.00,20,5,1297
20260514_145219,6,2,2,EA,191.00,20,44.46,15.98,83.23,20.17,24.29,0.00,20,5,1297
20260514_145219,7,0,0,SSP,207.50,20,52.50,18.88,106.27,27.43,25.07,0.00,20,5,1297
20260514_145219,7,1,1,EV,158.00,20,45.38,19.63,102.74,21.97,23.41,0.00,20,5,1297
20260514_145219,7,2,2,EA,178.50,20,44.06,7.60,96.34,19.44,24.62,0.00,20,5,1297
20260514_145219,8,0,0,SSP,179.00,20,50.43,17.49,100.34,25.44,25.00,0.00,20,5,1297
20260514_145219,8,1,1,EV,160.00,20,45.85,13.05,84.14,22.52,23.33,0.00,20,5,1297
20260514_145219,8,2,2,EA,168.50,20,45.89,9.61,102.15,22.56,23.33,0.00,20,5,1297
20260514_145219,9,0,0,SSP,183.00,20,55.19,18.14,107.65,29.36,25.83,0.00,20,5,1297
20260514_145219,9,1,1,EV,138.50,20,43.06,16.62,78.62,20.60,22.46,0.00,20,5,1297
20260514_145219,9,2,2,EA,144.00,20,46.15,8.35,92.71,22.44,23.71,0.00,20,5,1297
20260514_145219,10,0,0,SSP,168.00,20,52.31,10.79,113.12,26.59,25.72,0.00,20,5,1297
20260514_145219,10,1,1,EV,136.00,20,45.83,10.91,81.50,22.92,22.91,0.00,20,5,1297
20260514_145219,10,2,2,EA,129.00,20,43.86,17.46,81.99,20.35,23.51,0.00,20,5,1297
20260514_145315,1,0,0,SSP,398.00,20,19.90,9.49,29.69,7.15,12.75,0.00,20,1,1583
20260514_145315,1,1,1,EV,374.50,20,18.72,9.44,29.18,6.92,11.80,0.00,20,1,1583
20260514_145315,1,2,2,EA,357.00,20,17.83,8.17,27.86,6.00,11.84,0.00,20,1,1583
20260514_145315,2,0,0,SSP,194.50,20,19.13,9.14,31.80,6.43,12.70,0.00,20,1,1583
20260514_145315,2,1,1,EV,186.50,20,18.50,10.07,31.74,6.45,12.05,0.00,20,1,1583
20260514_145315,2,2,2,EA,187.00,20,18.00,7.56,30.09,6.18,11.82,0.00,20,1,1583
20260514_145315,3,0,0,SSP,131.00,20,18.45,7.60,30.91,6.19,12.26,0.00,20,1,1583
20260514_145315,3,1,1,EV,124.50,20,18.06,7.58,32.01,6.09,11.98,0.00,20,1,1583
20260514_145315,3,2,2,EA,124.00,20,17.44,3.41,28.81,5.70,11.74,0.00,20,1,1583
20260514_145315,4,0,0,SSP,102.00,20,18.45,2.94,30.33,5.90,12.56,0.00,20,1,1583
20260514_145315,4,1,1,EV,95.00,20,18.01,9.29,30.66,6.12,11.89,0.00,20,1,1583
20260514_145315,4,2,2,EA,102.50,20,18.00,5.85,30.66,5.79,12.21,0.00,20,1,1583
20260514_145315,5,0,0,SSP,90.50,20,18.97,7.85,31.08,6.71,12.26,0.00,20,1,1583
20260514_145315,5,1,1,EV,85.00,20,18.57,2.94,30.16,6.56,12.01,0.00,20,1,1583
20260514_145315,5,2,2,EA,82.50,20,18.77,9.47,25.97,6.50,12.26,0.00,20,1,1583
20260514_145315,6,0,0,SSP,80.50,20,19.37,8.22,31.95,6.47,12.91,0.00,20,1,1583
20260514_145315,6,1,1,EV,73.00,20,18.38,5.31,28.61,6.42,11.96,0.00,20,1,1583
20260514_145315,6,2,2,EA,83.00,20,19.68,11.27,30.92,7.85,11.82,0.00,20,1,1583
20260514_145315,7,0,0,SSP,84.50,20,19.93,8.87,39.62,7.06,12.86,0.00,20,1,1583
20260514_145315,7,1,1,EV,63.00,20,18.97,11.64,26.91,7.01,11.95,0.00,20,1,1583
20260514_145315,7,2,2,EA,60.00,20,17.61,7.29,26.52,5.80,11.81,0.00,20,1,1583
20260514_145315,8,0,0,SSP,58.00,20,19.10,4.67,27.39,6.13,12.97,0.00,20,1,1583
20260514_145315,8,1,1,EV,62.00,20,18.80,11.82,31.36,6.94,11.86,0.00,20,1,1583
20260514_145315,8,2,2,EA,68.50,20,20.46,11.67,32.14,8.48,11.99,0.00,20,1,1583
20260514_145315,9,0,0,SSP,48.50,20,19.36,10.77,29.52,6.32,13.04,0.00,20,1,1583
20260514_145315,9,1,1,EV,58.50,20,18.61,9.67,30.18,6.66,11.95,0.00,20,1,1583
20260514_145315,9,2,2,EA,67.50,20,19.86,10.64,30.55,7.81,12.04,0.00,20,1,1583
20260514_145315,10,0,0,SSP,47.00,20,19.38,5.31,28.80,6.61,12.77,0.00,20,1,1583
20260514_145315,10,1,1,EV,43.50,20,18.16,6.23,24.80,6.22,11.94,0.00,20,1,1583
20260514_145315,10,2,2,EA,66.50,20,19.65,5.88,31.77,7.65,11.99,0.00,20,1,1583
20260514_145315,1,0,0,SSP,612.00,20,30.59,13.90,48.52,10.26,20.33,0.00,20,2,1583
20260514_145315,1,1,1,EV,574.50,20,28.72,14.97,44.64,10.45,18.27,0.00,20,2,1583
20260514_145315,1,2,2,EA,546.50,20,27.32,10.42,54.80,9.08,18.23,0.00,20,2,1583
20260514_145315,2,0,0,SSP,291.00,20,28.45,14.25,43.19,9.56,18.89,0.00,20,2,1583
20260514_145315,2,1,1,EV,289.50,20,28.52,12.72,57.08,9.61,18.91,0.00,20,2,1583
20260514_145315,2,2,2,EA,305.50,20,28.60,8.91,51.79,9.64,18.97,0.00,20,2,1583
20260514_145315,3,0,0,SSP,212.50,20,29.61,12.41,53.65,9.44,20.17,0.00,20,2,1583
20260514_145315,3,1,1,EV,193.50,20,28.39,14.82,55.67,9.74,18.65,0.00,20,2,1583
20260514_145315,3,2,2,EA,222.00,20,29.02,5.47,72.78,10.27,18.74,0.00,20,2,1583
20260514_145315,4,0,0,SSP,155.00,20,28.79,11.74,53.03,8.97,19.81,0.00,20,2,1583
20260514_145315,4,1,1,EV,155.50,20,27.67,11.68,48.84,9.23,18.44,0.00,20,2,1583
20260514_145315,4,2,2,EA,172.00,20,28.71,8.62,59.01,10.15,18.57,0.00,20,2,1583
20260514_145315,5,0,0,SSP,128.50,20,29.63,10.52,53.14,9.72,19.91,0.00,20,2,1583
20260514_145315,5,1,1,EV,120.50,20,28.19,14.55,50.16,10.05,18.14,0.00,20,2,1583
20260514_145315,5,2,2,EA,126.00,20,27.63,13.01,48.87,9.25,18.38,0.00,20,2,1583
20260514_145315,6,0,0,SSP,119.50,20,31.22,5.93,62.25,10.64,20.58,0.00,20,2,1583
20260514_145315,6,1,1,EV,113.00,20,28.26,5.94,46.27,10.07,18.19,0.00,20,2,1583
20260514_145315,6,2,2,EA,112.00,20,27.70,13.94,56.09,9.53,18.16,0.00,20,2,1583
20260514_145315,7,0,0,SSP,113.50,20,29.93,10.52,54.49,9.65,20.28,0.00,20,2,1583
20260514_145315,7,1,1,EV,107.00,20,28.66,17.64,59.33,10.33,18.34,0.00,20,2,1583
20260514_145315,7,2,2,EA,114.00,20,27.00,7.96,64.87,9.71,17.29,0.00,20,2,1583
20260514_145315,8,0,0,SSP,89.50,20,31.08,15.09,52.61,10.31,20.77,0.00,20,2,1583
20260514_145315,8,1,1,EV,84.00,20,28.16,14.77,52.27,10.63,17.53,0.00,20,2,1583
20260514_145315,8,2,2,EA,110.00,20,28.08,10.49,62.20,9.95,18.13,0.00,20,2,1583
20260514_145315,9,0,0,SSP,101.00,20,29.43,10.22,47.70,9.72,19.71,0.00,20,2,1583
20260514_145315,9,1,1,EV,83.50,20,27.25,9.56,41.39,9.24,18.01,0.00,20,2,1583
20260514_145315,9,2,2,EA,80.00,20,28.95,9.21,49.96,10.69,18.26,0.00,20,2,1583
20260514_145315,10,0,0,SSP,104.00,20,31.86,10.54,60.28,11.80,20.05,0.00,20,2,1583
20260514_145315,10,1,1,EV,72.50,20,27.09,13.52,43.39,9.56,17.54,0.00,20,2,1583
20260514_145315,10,2,2,EA,93.50,20,30.62,8.11,61.26,11.66,18.96,0.00,20,2,1583
20260514_145315,1,0,0,SSP,796.50,20,39.81,23.90,65.90,13.80,26.01,0.00,20,3,1583
20260514_145315,1,1,1,EV,736.00,20,36.78,20.50,65.73,13.42,23.36,0.00,20,3,1583
20260514_145315,1,2,2,EA,703.50,20,35.17,12.79,69.69,11.71,23.46,0.00,20,3,1583
20260514_145315,2,0,0,SSP,387.00,20,38.46,14.75,63.85,12.29,26.17,0.00,20,3,1583
20260514_145315,2,1,1,EV,339.50,20,33.91,14.60,64.06,11.34,22.58,0.00,20,3,1583
20260514_145315,2,2,2,EA,382.00,20,35.48,11.18,69.05,11.75,23.73,0.00,20,3,1583
20260514_145315,3,0,0,SSP,259.50,20,38.29,11.80,68.02,12.07,26.22,0.00,20,3,1583
20260514_145315,3,1,1,EV,246.50,20,34.74,12.76,68.43,11.59,23.14,0.00,20,3,1583
20260514_145315,3,2,2,EA,252.00,20,35.13,5.53,85.23,12.31,22.82,0.00,20,3,1583
20260514_145315,4,0,0,SSP,197.00,20,36.83,12.80,66.81,11.37,25.46,0.00,20,3,1583
20260514_145315,4,1,1,EV,177.50,20,33.87,13.01,64.28,11.12,22.75,0.00,20,3,1583
20260514_145315,4,2,2,EA,229.50,20,36.54,9.76,70.28,13.65,22.89,0.00,20,3,1583
20260514_145315,5,0,0,SSP,158.50,20,36.98,5.94,67.94,12.22,24.76,0.00,20,3,1583
20260514_145315,5,1,1,EV,148.50,20,34.03,6.86,62.08,11.97,22.06,0.00,20,3,1583
20260514_145315,5,2,2,EA,186.00,20,36.83,16.01,73.51,14.18,22.64,0.00,20,3,1583
20260514_145315,6,0,0,SSP,146.50,20,37.62,13.61,65.30,11.56,26.06,0.00,20,3,1583
20260514_145315,6,1,1,EV,133.50,20,33.86,14.13,59.26,10.88,22.98,0.00,20,3,1583
20260514_145315,6,2,2,EA,143.50,20,36.73,19.02,62.62,14.47,22.26,0.00,20,3,1583
20260514_145315,7,0,0,SSP,146.00,20,37.13,17.88,68.53,11.02,26.11,0.00,20,3,1583
20260514_145315,7,1,1,EV,120.00,20,33.82,13.91,55.81,10.96,22.86,0.00,20,3,1583
20260514_145315,7,2,2,EA,146.00,20,34.16,10.34,81.48,12.57,21.59,0.00,20,3,1583
20260514_145315,8,0,0,SSP,109.00,20,35.58,11.87,59.13,10.65,24.93,0.00,20,3,1583
20260514_145315,8,1,1,EV,109.00,20,35.01,15.61,62.63,11.29,23.72,0.00,20,3,1583
20260514_145315,8,2,2,EA,130.50,20,34.84,12.17,74.30,13.37,21.47,0.00,20,3,1583
20260514_145315,9,0,0,SSP,162.50,20,40.51,7.48,95.24,14.91,25.60,0.00,20,3,1583
20260514_145315,9,1,1,EV,109.00,20,32.76,19.08,62.21,10.87,21.88,0.00,20,3,1583
20260514_145315,9,2,2,EA,140.00,20,41.38,17.02,79.92,18.42,22.96,0.00,20,3,1583
20260514_145315,10,0,0,SSP,125.50,20,38.02,7.48,67.64,12.70,25.32,0.00,20,3,1583
20260514_145315,10,1,1,EV,89.50,20,33.27,6.24,56.38,11.05,22.22,0.00,20,3,1583
20260514_145315,10,2,2,EA,134.50,20,36.60,10.38,90.12,13.95,22.64,0.00,20,3,1583
20260514_145315,1,0,0,SSP,946.50,20,47.31,23.26,72.66,16.42,30.89,0.00,20,4,1583
20260514_145315,1,1,1,EV,876.50,20,43.81,23.47,77.99,15.60,28.21,0.00,20,4,1583
20260514_145315,1,2,2,EA,816.50,20,40.82,14.70,91.34,13.82,27.00,0.00,20,4,1583
20260514_145315,2,0,0,SSP,469.50,20,46.69,16.69,76.59,14.75,31.94,0.00,20,4,1583
20260514_145315,2,1,1,EV,416.50,20,41.33,15.97,88.65,13.99,27.35,0.00,20,4,1583
20260514_145315,2,2,2,EA,460.00,20,42.54,16.16,81.19,14.57,27.97,0.00,20,4,1583
20260514_145315,3,0,0,SSP,327.50,20,46.25,14.98,92.27,15.03,31.23,0.00,20,4,1583
20260514_145315,3,1,1,EV,276.50,20,40.45,13.12,82.18,13.97,26.47,0.00,20,4,1583
20260514_145315,3,2,2,EA,305.00,20,39.71,6.45,83.44,12.58,27.13,0.00,20,4,1583
20260514_145315,4,0,0,SSP,233.50,20,45.46,12.81,80.93,13.44,32.02,0.00,20,4,1583
20260514_145315,4,1,1,EV,230.00,20,40.77,4.51,74.97,13.09,27.69,0.00,20,4,1583
20260514_145315,4,2,2,EA,253.00,20,43.03,11.54,94.05,15.54,27.50,0.00,20,4,1583
20260514_145315,5,0,0,SSP,195.00,20,44.94,5.46,79.57,13.65,31.29,0.00,20,4,1583
20260514_145315,5,1,1,EV,177.00,20,39.34,7.19,70.95,13.26,26.08,0.00,20,4,1583
20260514_145315,5,2,2,EA,236.50,20,43.37,19.02,109.50,15.66,27.71,0.00,20,4,1583
20260514_145315,6,0,0,SSP,188.50,20,44.04,13.29,87.85,12.95,31.09,0.00,20,4,1583
20260514_145315,6,1,1,EV,161.50,20,41.17,13.93,69.56,13.11,28.06,0.00,20,4,1583
20260514_145315,6,2,2,EA,167.00,20,42.34,19.01,80.37,15.35,26.99,0.00,20,4,1583
20260514_145315,7,0,0,SSP,232.00,20,47.18,5.14,130.09,14.78,32.40,0.00,20,4,1583
20260514_145315,7,1,1,EV,151.50,20,39.47,13.62,77.70,12.39,27.08,0.00,20,4,1583
20260514_145315,7,2,2,EA,190.00,20,42.78,12.17,118.10,16.23,26.55,0.00,20,4,1583
20260514_145315,8,0,0,SSP,127.50,20,42.55,13.23,79.23,12.31,30.24,0.00,20,4,1583
20260514_145315,8,1,1,EV,125.50,20,40.69,18.17,68.63,13.12,27.56,0.00,20,4,1583
20260514_145315,8,2,2,EA,148.50,20,40.27,13.74,89.48,14.82,25.45,0.00,20,4,1583
20260514_145315,9,0,0,SSP,169.50,20,46.19,23.05,91.20,15.28,30.91,0.00,20,4,1583
20260514_145315,9,1,1,EV,121.50,20,38.45,6.24,75.13,12.54,25.91,0.00,20,4,1583
20260514_145315,9,2,2,EA,175.00,20,45.88,19.48,111.50,19.54,26.34,0.00,20,4,1583
20260514_145315,10,0,0,SSP,146.00,20,44.36,13.58,77.33,14.52,29.84,0.00,20,4,1583
20260514_145315,10,1,1,EV,126.00,20,40.85,11.35,68.67,14.08,26.77,0.00,20,4,1583
20260514_145315,10,2,2,EA,168.50,20,43.78,10.92,113.24,17.25,26.53,0.00,20,4,1583
20260514_145315,1,0,0,SSP,1304.50,20,65.20,31.24,128.85,24.04,41.16,0.00,20,5,1583
20260514_145315,1,1,1,EV,1139.50,20,56.95,26.63,133.54,21.94,35.01,0.00,20,5,1583
20260514_145315,1,2,2,EA,1054.00,20,52.69,14.76,123.48,18.10,34.59,0.00,20,5,1583
20260514_145315,2,0,0,SSP,636.00,20,62.18,17.98,112.30,21.02,41.16,0.00,20,5,1583
20260514_145315,2,1,1,EV,562.00,20,55.47,18.77,104.94,20.01,35.46,0.00,20,5,1583
20260514_145315,2,2,2,EA,556.00,20,53.35,22.94,112.92,19.60,33.75,0.00,20,5,1583
20260514_145315,3,0,0,SSP,464.50,20,62.55,21.33,136.46,21.46,41.10,0.00,20,5,1583
20260514_145315,3,1,1,EV,386.00,20,54.18,18.92,104.36,19.43,34.75,0.00,20,5,1583
20260514_145315,3,2,2,EA,371.50,20,49.74,6.51,111.33,16.08,33.66,0.00,20,5,1583
20260514_145315,4,0,0,SSP,339.00,20,58.17,5.88,115.86,20.00,38.17,0.00,20,5,1583
20260514_145315,4,1,1,EV,314.00,20,53.49,9.05,108.53,19.51,33.99,0.00,20,5,1583
20260514_145315,4,2,2,EA,346.00,20,57.55,12.33,137.61,22.80,34.76,0.00,20,5,1583
20260514_145315,5,0,0,SSP,294.00,20,57.96,19.71,113.41,17.96,39.99,0.00,20,5,1583
20260514_145315,5,1,1,EV,274.50,20,51.25,22.79,102.39,17.80,33.45,0.00,20,5,1583
20260514_145315,5,2,2,EA,295.50,20,56.16,19.63,134.84,22.07,34.09,0.00,20,5,1583
20260514_145315,6,0,0,SSP,233.50,20,58.34,18.27,93.45,18.71,39.63,0.00,20,5,1583
20260514_145315,6,1,1,EV,230.50,20,51.91,16.11,105.14,18.79,33.12,0.00,20,5,1583
20260514_145315,6,2,2,EA,232.00,20,51.38,20.51,120.18,17.54,33.85,0.00,20,5,1583
20260514_145315,7,0,0,SSP,240.00,20,60.12,6.18,118.21,19.86,40.26,0.00,20,5,1583
20260514_145315,7,1,1,EV,175.50,20,48.93,16.17,90.45,17.03,31.91,0.00,20,5,1583
20260514_145315,7,2,2,EA,171.50,20,48.82,14.61,96.39,17.47,31.35,0.00,20,5,1583
20260514_145315,8,0,0,SSP,167.50,20,56.81,9.33,106.91,17.20,39.60,0.00,20,5,1583
20260514_145315,8,1,1,EV,175.50,20,48.76,16.40,97.61,16.38,32.38,0.00,20,5,1583
20260514_145315,8,2,2,EA,159.50,20,48.68,15.11,93.31,16.97,31.71,0.00,20,5,1583
20260514_145315,9,0,0,SSP,172.00,20,57.40,15.83,107.05,17.15,40.25,0.00,20,5,1583
20260514_145315,9,1,1,EV,187.00,20,49.03,25.94,111.65,17.27,31.76,0.00,20,5,1583
20260514_145315,9,2,2,EA,187.00,20,53.39,23.00,115.86,21.39,32.00,0.00,20,5,1583
20260514_145315,10,0,0,SSP,218.00,20,61.44,30.67,120.85,20.64,40.80,0.00,20,5,1583
20260514_145315,10,1,1,EV,124.50,20,45.73,14.58,77.54,14.73,31.00,0.00,20,5,1583
20260514_145315,10,2,2,EA,175.00,20,54.88,15.90,111.79,22.07,32.81,0.00,20,5,1583
20260514_145346,1,0,0,SSP,381.50,20,19.07,10.54,34.30,7.81,11.27,0.00,20,1,1847
20260514_145346,1,1,1,EV,363.50,20,18.16,9.92,30.84,7.48,10.69,0.00,20,1,1847
20260514_145346,1,2,2,EA,357.00,20,17.85,10.38,31.44,7.32,10.53,0.00,20,1,1847
20260514_145346,2,0,0,SSP,188.00,20,18.59,13.05,31.40,6.90,11.70,0.00,20,1,1847
20260514_145346,2,1,1,EV,180.00,20,17.90,12.71,29.31,7.04,10.86,0.00,20,1,1847
20260514_145346,2,2,2,EA,188.50,20,18.13,9.95,33.77,7.25,10.88,0.00,20,1,1847
20260514_145346,3,0,0,SSP,129.50,20,17.90,7.98,29.52,6.39,11.51,0.00,20,1,1847
20260514_145346,3,1,1,EV,121.00,20,16.93,9.93,26.13,6.22,10.71,0.00,20,1,1847
20260514_145346,3,2,2,EA,129.00,20,17.54,4.57,38.79,6.87,10.67,0.00,20,1,1847
20260514_145346,4,0,0,SSP,96.00,20,17.61,10.57,28.92,6.19,11.42,0.00,20,1,1847
20260514_145346,4,1,1,EV,95.00,20,17.53,11.10,29.41,6.22,11.31,0.00,20,1,1847
20260514_145346,4,2,2,EA,99.00,20,16.92,8.15,30.35,6.15,10.76,0.00,20,1,1847
20260514_145346,5,0,0,SSP,77.50,20,18.15,9.33,32.47,6.67,11.48,0.00,20,1,1847
20260514_145346,5,1,1,EV,79.00,20,17.37,9.67,27.46,6.37,11.00,0.00,20,1,1847
20260514_145346,5,2,2,EA,80.50,20,17.00,9.45,26.66,6.10,10.89,0.00,20,1,1847
20260514_145346,6,0,0,SSP,71.00,20,18.35,9.35,35.20,6.70,11.66,0.00,20,1,1847
20260514_145346,6,1,1,EV,68.50,20,17.63,10.70,27.31,6.52,11.11,0.00,20,1,1847
20260514_145346,6,2,2,EA,73.00,20,17.73,8.15,30.69,6.92,10.82,0.00,20,1,1847
20260514_145346,7,0,0,SSP,74.00,20,19.52,10.79,39.94,7.61,11.91,0.00,20,1,1847
20260514_145346,7,1,1,EV,66.00,20,18.62,10.85,34.14,7.55,11.07,0.00,20,1,1847
20260514_145346,7,2,2,EA,60.50,20,17.26,9.14,26.21,6.31,10.95,0.00,20,1,1847
20260514_145346,8,0,0,SSP,57.50,20,18.29,10.65,30.53,6.97,11.33,0.00,20,1,1847
20260514_145346,8,1,1,EV,65.00,20,17.38,10.36,33.78,6.42,10.95,0.00,20,1,1847
20260514_145346,8,2,2,EA,56.50,20,16.63,7.97,26.78,5.87,10.76,0.00,20,1,1847
20260514_145346,9,0,0,SSP,54.50,20,18.07,8.39,27.84,6.70,11.37,0.00,20,1,1847
20260514_145346,9,1,1,EV,47.50,20,17.02,8.80,30.55,6.24,10.78,0.00,20,1,1847
20260514_145346,9,2,2,EA,47.00,20,16.06,3.63,27.63,5.62,10.44,0.00,20,1,1847
20260514_145346,10,0,0,SSP,47.00,20,17.23,8.80,32.47,6.19,11.04,0.00,20,1,1847
20260514_145346,10,1,1,EV,46.00,20,16.37,8.39,31.52,5.76,10.61,0.00,20,1,1847
20260514_145346,10,2,2,EA,47.00,20,15.78,4.49,30.33,5.54,10.24,0.00,20,1,1847
20260514_145346,1,0,0,SSP,701.50,20,35.05,18.10,65.41,13.87,21.19,0.00,20,2,1847
20260514_145346,1,1,1,EV,639.50,20,31.95,16.66,57.43,13.17,18.78,0.00,20,2,1847
20260514_145346,1,2,2,EA,607.50,20,30.36,15.63,56.23,11.77,18.59,0.00,20,2,1847
20260514_145346,2,0,0,SSP,354.00,20,34.53,19.26,62.50,13.22,21.31,0.00,20,2,1847
20260514_145346,2,1,1,EV,337.50,20,32.33,15.17,56.28,13.46,18.88,0.00,20,2,1847
20260514_145346,2,2,2,EA,307.00,20,30.52,17.06,52.16,12.39,18.13,0.00,20,2,1847
20260514_145346,3,0,0,SSP,239.00,20,34.05,12.64,60.54,13.15,20.90,0.00,20,2,1847
20260514_145346,3,1,1,EV,225.00,20,29.83,12.85,46.59,11.81,18.02,0.00,20,2,1847
20260514_145346,3,2,2,EA,218.00,20,30.91,7.84,49.39,12.23,18.67,0.00,20,2,1847
20260514_145346,4,0,0,SSP,184.00,20,32.67,12.64,60.30,11.68,20.99,0.00,20,2,1847
20260514_145346,4,1,1,EV,160.50,20,30.47,16.16,47.86,12.15,18.32,0.00,20,2,1847
20260514_145346,4,2,2,EA,163.00,20,29.98,14.06,43.66,11.36,18.61,0.00,20,2,1847
20260514_145346,5,0,0,SSP,168.50,20,33.57,17.52,65.66,11.44,22.13,0.00,20,2,1847
20260514_145346,5,1,1,EV,146.50,20,30.88,16.40,55.95,11.49,19.40,0.00,20,2,1847
20260514_145346,5,2,2,EA,141.00,20,29.00,15.01,41.78,11.09,17.91,0.00,20,2,1847
20260514_145346,6,0,0,SSP,147.50,20,33.29,10.91,49.44,11.94,21.34,0.00,20,2,1847
20260514_145346,6,1,1,EV,139.00,20,30.83,13.35,48.71,11.70,19.13,0.00,20,2,1847
20260514_145346,6,2,2,EA,113.50,20,28.46,12.82,47.49,11.22,17.24,0.00,20,2,1847
20260514_145346,7,0,0,SSP,138.50,20,32.63,15.84,48.40,11.91,20.73,0.00,20,2,1847
20260514_145346,7,1,1,EV,114.00,20,30.25,17.92,45.30,11.66,18.58,0.00,20,2,1847
20260514_145346,7,2,2,EA,105.50,20,31.07,12.42,45.62,12.67,18.39,0.00,20,2,1847
20260514_145346,8,0,0,SSP,124.00,20,33.83,14.75,52.78,12.66,21.17,0.00,20,2,1847
20260514_145346,8,1,1,EV,93.00,20,29.66,13.41,45.51,11.98,17.68,0.00,20,2,1847
20260514_145346,8,2,2,EA,108.00,20,28.94,11.80,55.07,10.95,17.99,0.00,20,2,1847
20260514_145346,9,0,0,SSP,93.50,20,30.39,14.91,53.16,11.04,19.35,0.00,20,2,1847
20260514_145346,9,1,1,EV,94.00,20,28.31,12.40,46.38,10.94,17.37,0.00,20,2,1847
20260514_145346,9,2,2,EA,99.50,20,28.26,6.54,46.98,11.01,17.25,0.00,20,2,1847
20260514_145346,10,0,0,SSP,92.00,20,29.41,11.53,63.99,11.11,18.31,0.00,20,2,1847
20260514_145346,10,1,1,EV,80.50,20,26.79,13.46,55.64,10.85,15.93,0.00,20,2,1847
20260514_145346,10,2,2,EA,73.50,20,26.60,6.34,43.08,10.08,16.52,0.00,20,2,1847
